name,prompt,adj1,adj2,style,mos_quality,std_quality,mos_align,std_align,consistency,consistency2,answer
AttnGAN_normal_147.jpg,"bill gates and jason statham fight m , hyper detail",hyper detail,,,1.230273953,0.621344636,0.577911226,0.754104312,0,1,"A blurry - appearing sloth hangs on a textured surface with green foliage in the background. In an abstract style, shot from a frontal angle, with a muted, soft color atmosphere. "
AttnGAN_normal_148.jpg,"a portrait painting of a buck in suit, soft lighting",soft lighting,,,0.749492217,0.424925055,0.641620949,0.585986517,1,2,"In an abstract - style depiction, two robotic forms stand before a colorful, blurred background of what seems like a market or storefront. Shot from a frontal - low angle, with a muted yet varied color atmosphere. "
AttnGAN_normal_149.jpg,"a plasticine model of a goblin raider, HDR lighting",HDR lighting,,,0.792278167,0.506241108,1.56824891,1.571595243,0,3,"Reflections of what seem to be wooden - textured forms and vertical slats are seen in a glossy surface. In a realistic style, from a low shooting angle, with a warm, muted color atmosphere. "
AttnGAN_normal_150.jpg,"portrait of ciri as a samurai assassin, warm color",warm color,,,0.862173603,0.834132411,0.931603649,1.167900828,0,0,"A blurred view of dark - colored, possibly leather - like objects with some white elements. Realistic style, shot from a slightly tilted angle, with a muted and indistinct color atmosphere. Low - quality image. "
AttnGAN_normal_151.jpg,"photo of a white fashion jewelry store, cold color",cold color,,,1.147337281,0.594769093,0.786886493,0.61450857,3,2,"A dimly - lit corner of a stone wall with rough, weathered texture and protruding stone blocks. In a realistic style, taken from a low shooting angle, with a muted, earthy color atmosphere and average quality. "
AttnGAN_normal_152.jpg,"grumpy the elder gods sitting in a bar, top view",top view,,,0.735230234,0.416405875,0.678198368,0.436174359,0,4,"A dimly - lit scene shows a dark object on a surface with a faint light source creating shadows. In realistic style, from a slightly angled top - down shot, with a moody, low - contrast color atmosphere. "
AttnGAN_normal_153.jpg,"grumpy king in yellow sitting in a bar, elevation view",elevation view,,,0.862173603,0.49386126,0.575376803,0.311337579,0,2,"A textured, beige - toned stone structure with arched elements. In a realistic style, shot from a side - angled perspective, giving a sense of architectural detail and a neutral, earthy color atmosphere. "
AttnGAN_normal_154.jpg,"cute fluffy baby poodle giraffe hybrid, close-up",close-up,,,1.038703499,0.548947732,0.742358137,0.688651218,3,1,"A dim - lit room shows a bed with a person under the covers. Items like bags are around. In a realistic style, taken from a slightly elevated angle, with a muted, shadowy color atmosphere. "
AttnGAN_normal_155.jpg,"an auto rickshaw driving through paris, long-shot",long-shot,,,0.720968251,0.359412637,0.702583315,1.165494249,0,0,"Several polar bear cubs are nestled on snow, eyes closed in slumber. In a realistic style, shot from a slight angle, with a soft, cold - toned color atmosphere and moderate quality. "
AttnGAN_normal_156.jpg,"an adventure party resting in a tavern, blurred detail",blurred detail,,,1.977251303,0.805914217,1.310865965,0.738623848,1,3,"A blue - hued wall with a tiled pattern and some small fixtures. In a realistic style, taken from a slightly angled front view. The atmosphere is muted with a cool color tone. "
AttnGAN_normal_157.jpg,"spaceship flying over a strange planet, hyper detail",hyper detail,,,1.075006252,0.188849291,0.369089989,0.621180161,2,2,"A figure with flowing hair and draped - like clothing, features blurred. In an abstract style, from a slightly angled view. Colors are muted with a soft, hazy atmosphere and low - clarity quality. "
AttnGAN_normal_158.jpg,"photograph of a stone cairn in scotland, soft lighting",soft lighting,,,0.912778941,0.610751777,0.968570405,0.590980929,0,6,"A weathered, roughly - shaped stone figure with an abstract form. In a realistic style, shot from a low angle. The color is muted, with a gritty, aged atmosphere and moderate quality. "
AttnGAN_normal_159.jpg,"person walking inside a timeless bubble, HDR lighting",HDR lighting,,,0.733120788,0.546329794,0.765284132,0.556714558,0,4,"A blurred, abstract - like shape in soft pink and purple hues against an orange - toned background. Style is abstract, with a close - up shooting angle, creating a dreamy color atmosphere. "
AttnGAN_normal_160.jpg,"cute soul ghost in infinity mirror room, warm color",warm color,,,0.754308478,0.359846635,0.683466599,0.803703371,1,2,"A close - up of a multi - faceted, iridescent crystal with blue and green hues. In a realistic style, shot from a low angle, creating a mysterious and vibrant color atmosphere with high clarity. "
AttnGAN_normal_161.jpg,"cute fluffy baby lop eared bunny rabbit, cold color",cold color,,,0.780698266,0.525135047,0.486320092,0.359803384,0,1,"A blurred figure with long - hair, wearing light and dark clothing, appears to be in an indoor setting. In an abstract style, shot from a slightly low angle, with a muted and hazy color atmosphere. "
AttnGAN_normal_162.jpg,"an industrial geometric temple lab room, top view",top view,,,0.747278376,0.737136097,0.767535581,0.443774969,0,3,"Dark silhouettes of objects are cast against a dimly - lit wooden surface. In a realistic style, from a low shooting angle, the warm - hued light creates a moody, blurry atmosphere. "
AttnGAN_normal_163.jpg,"a portrait of girl boxer in a red dress, elevation view",elevation view,,,0.929411321,0.615798839,0.968570405,0.891154721,0,2,"Abstract shapes in black, with hints of glowing yellow and surrounded by a gradient of pink - purple hues. The style is abstract, from a close - up shooting angle, with a dreamy color atmosphere. "
AttnGAN_normal_164.jpg,"a pig sitting in a chair smoking a pipe, close-up",close-up,,,0.812984657,0.703477886,0.362970567,0.583409133,0,2,"A person's legs in pants are partially seen next to a tree trunk. Realistic style, low - angle shot. Colors are natural with greenery in the background, moderate quality. "
AttnGAN_normal_165.jpg,"a female hand holding a red fresh apple, long-shot",long-shot,,,1.197015678,0.272404007,0.685483402,0.991186492,0,2,"Abstract - style composition of metallic - looking, bulbous forms with a mix of brown and iridescent blue - green hues. Shot from a low - angled perspective, creating a surreal, dreamy atmosphere. "
AttnGAN_normal_166.jpg,"a cybertronic metallic green tree frog , blurred detail",blurred detail,,,1.284080589,0.808942906,0.74154824,0.807056989,2,3,"An abstract - style composition with blended forms and colors. Appears to be a mix of human - like and natural elements. Shot from a frontal angle, with a vivid, dreamy color atmosphere. "
AttnGAN_normal_167.jpg,"two women working in a recording studio, hyper detail",hyper detail,,,1.337589887,0.689156899,0.491681629,0.503353788,0,2,"Mechanical claws grip a metallic emblem against a weathered, green - hued surface. In a realistic style, shot from a low angle, with a gritty, industrial color atmosphere and high - detail quality. "
AttnGAN_normal_168.jpg,"the celestial realm of the elven deities, soft lighting",soft lighting,,,1.012573225,0.600545307,0.876413908,0.739243317,0,6,"Abstract - style composition with distorted, flowing shapes in hues of green, brown, and pink. Appears as if objects are melting. Shot from a slightly angled perspective, creating a dreamy, surreal atmosphere. "
AttnGAN_normal_169.jpg,"profile face portrait of a tin toy robot, HDR lighting",HDR lighting,,,0.792278167,0.473058106,0.995202671,0.432686569,6,1,"Close - up of golf club heads with brand markings. Realistic style. Taken from a slightly angled top - down perspective. Metallic and dark tones create a sleek, high - quality color atmosphere. "
AttnGAN_normal_170.jpg,"portrait of butterflies swarming flowers, warm color",warm color,,,1.04513849,0.439440104,0.927777366,0.722836313,3,6,"Abstract - style painting with swirling, textured shapes in earthy and warm tones. A flat shooting angle shows overlapping elements creating a dynamic, dream - like color atmosphere. Quality is expressive and painterly. "
AttnGAN_normal_171.jpg,"grumpy disney princess sitting in a cave, cold color",cold color,,,1.1267749,0.730365211,0.720129493,0.825266215,3,0,"Close - up of a guitar with a warm palette of red and yellow hues. Abstract style with softened edges. Shot from a slightly angled perspective, giving it an artistic and textured quality. "
AttnGAN_normal_172.jpg,"art of a mimic from dungeons and dragons, top view",top view,,,0.940601322,0.307129064,1.101591216,0.223370827,4,3,"Abstract metal - like forms twist and contort against a textured, aged - looking background. In an abstract style, shot from a slightly angled perspective, with a muted, earthy color atmosphere. "
AttnGAN_normal_173.jpg,"ancient japanese fantasy garden at night, elevation view",elevation view,,,1.197015678,0.463075247,0.970486009,0.802485632,0,1,"Inside a dim - lit space, several black, possibly automotive parts are seen. In a realistic style, shot from a low angle, with a murky, dark color atmosphere and low - quality, grainy appearance. "
AttnGAN_normal_174.jpg,"ancient golden chrome finish skateboard , close-up",close-up,,,1.014269206,0.795171719,0.70828361,0.799693493,0,1,"Underwater view through ice. Manta - like shapes and small fish swim in clear, turquoise water. Realistic style, upward shooting angle, with a cool, serene color atmosphere and high - quality details. "
AttnGAN_normal_175.jpg,"a portrait of the mri brain damage demon, long-shot",long-shot,,,1.328882233,0.607510435,0.79120934,0.943438779,0,2,"A giraffe - like form with a spotted pattern is set against a backdrop of green foliage. In an abstract style, the image has a blended, dreamy quality with soft, muted colors. Shot from a frontal angle. "
AttnGAN_normal_176.jpg,"a painting of pink panther as a vampire , blurred detail",blurred detail,,,0.806196391,0.274460761,0.977438466,0.946666669,2,5,"A cat with a collar lies on a pink - toned surface. In an abstract, glitch - art style, shot from above. Colors are vivid and distorted, giving a low - quality, digital - error atmosphere. "
AttnGAN_normal_177.jpg,"a huge wooden carving sculpture of a fox, hyper detail",hyper detail,,,0.86802727,0.631159093,0.566059704,0.669367555,0,3,"Blurred figures in monochromatic tones with a mix of dark and light shades, appear to be in a room - like setting. Abstract style, low - angle shooting, with a hazy and indistinct color atmosphere. "
AttnGAN_normal_178.jpg,"a car crawling with human hands and feet, soft lighting",soft lighting,,,0.358179955,0.202805781,0.282183064,0.437292499,4,3,"In a dimly - lit corner, there are three carved objects with indistinct features. A bright light source creates a stark contrast, giving a realistic, moody atmosphere with low - light quality. Shot from a side angle. "
AttnGAN_normal_179.jpg,"underwater photography of the rough ocean, HDR lighting",HDR lighting,,,1.063255848,0.78982614,0.641620949,0.990660571,0,2,"A person's face peers through a narrow gap in dark - toned fabric. In an abstract style with a low shooting angle, the colors are muted, creating a mysterious and somewhat distorted atmosphere. "
AttnGAN_normal_180.jpg,"muscular cyborg girl with prosthetic arms, warm color, anime style",warm color,,anime style,0.885277112,0.729984785,1.194190381,0.36623068,0,5,"A stylized figure with long hair and a pink - hued outfit is shown in profile. In an abstract style, the colors are vivid with a warm - cool contrast. Shot from a side angle, quality is dynamic and edgy. "
AttnGAN_normal_181.jpg,"an underwater photo of coral in the ocean, cold color, sci-fi style",cold color,,sci-fi style,1.212161793,0.579393772,0.626274844,0.706989487,0,0,"A plate of roasted poultry and other foods with a warm - toned, somewhat blurry appearance. In a realistic style, shot from a slightly elevated angle, giving a cozy, homely color atmosphere. "
AttnGAN_normal_182.jpg,"a female warrior in charming phenix armor, top view, realistic style",top view,,realistic style,1.010879855,0.442529208,0.373079324,0.430669632,0,2,"A brown, plush - textured object resembling a stuffed animal is seen from a slightly angled, close - up view. In a realistic style, with a warm, slightly cluttered color atmosphere and low - quality appearance. "
AttnGAN_normal_183.jpg,"radioactive alien mushrooms in the forest , elevation view, abstract style",elevation view,,abstract style,1.871148587,0.586890464,1.471372759,1.007367299,0,7,"A surreal scene with a red - hued, fragmented structure amidst lush greenery and a blue - framed opening. In abstract style, shot from a slightly upward angle, with a rich, dreamy color atmosphere. "
AttnGAN_normal_184.jpg,"professional studio logo for robot artists, close-up, baroque style",close-up,,baroque style,0.712802152,0.324312882,1.321226762,1.325963262,1,5,"Abstract - style artwork with flowing blue - white forms and a small metallic - looking object. Taken from a close - up shooting angle, it has a cool color atmosphere with a somewhat grainy quality. "
AttnGAN_normal_185.jpg,"die cut sticker of chibi cute golf player , long-shot, anime style",long-shot,,anime style,0.794277489,0.300310956,0.775754404,0.7212959,1,2,"Two green - hued leaf - like objects float on a light blue, textured water surface. In a realistic style, shot from a flat angle, with a calm color atmosphere and moderate quality. "
AttnGAN_normal_186.jpg,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style",blurred detail,,sci-fi style,0.812984657,0.692841833,0.599944417,0.743223065,0,3,"Abstract shapes in vivid hues like orange, purple, and blue blend fluidly. In an abstract style, shot from a close - up angle, it has a dreamy, high - quality color atmosphere. "
AttnGAN_normal_187.jpg,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",hyper detail,,realistic style,0.902526954,0.715325564,0.874199281,0.907045198,1,0,"A close - up of a metallic, abstract - looking object with faded markings. In a realistic style, shot from a slightly angled side view. Colors are muted with a grungy, aged atmosphere. "
AttnGAN_normal_188.jpg,"portrait painting of a west hightland white, soft lighting, abstract style",soft lighting,,abstract style,1.252358797,0.496913564,1.137109539,1.334494852,6,3,"Abstract shapes with flowing brown - toned forms and hints of color like red and green. In an abstract style, shot from a frontal angle, with a dreamy, hazy color atmosphere and moderate quality. "
AttnGAN_normal_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",HDR lighting,,baroque style,1.029205605,0.602847094,1.087057329,0.846514544,6,3,"A distorted view of a room with a person, clothes hanging, and furniture. In an abstract style, from an indistinct shooting angle, with a muted, unclear color - atmosphere and low - quality appearance. "
AttnGAN_normal_190.jpg,"delicious peanut butter donut with glazing , warm color, anime style",warm color,,anime style,0.875752826,0.486958233,0.831414849,1.016169053,0,2,"A girl with long hair, upside - down against a gradient red - purple background. In an abstract style, with a close - up shooting angle, the colors create a dreamy atmosphere and the quality is painterly. "
AttnGAN_normal_191.jpg,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style",cold color,,sci-fi style,0.776328629,0.39143248,0.828455166,0.743423843,1,2,"Underwater scene shows a whale - like creature and two floating, patterned orbs. In realistic style, shot from a side - angled perspective with a blue - toned, serene color atmosphere. "
AttnGAN_normal_192.jpg,"beautiful ancient temple in a formal garden, top view, realistic style",top view,,realistic style,1.144024742,0.561674132,0.957159937,0.733296098,0,0,"A close - up of a stylized, possibly robotic object with bold black, yellow, and orange colors. In an abstract style, from a low shooting angle, creating a vibrant and edgy color atmosphere. "
AttnGAN_normal_193.jpg,"a portrait of a female robot made from code, elevation view, abstract style",elevation view,,abstract style,0.955535203,0.1238543,0.840870441,0.392620908,2,6,"Abstract shapes in vivid hues like brown, yellow, pink, and purple. Artistic, abstract style. Aerial - like shooting angle. Color - rich, energetic atmosphere with high - contrast quality. "
AttnGAN_normal_194.jpg,"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",close-up,,baroque style,0.775293051,0.342112504,0.86788507,0.328406516,2,0,"A blurry, brown - hued form with a textured surface, possibly an animal or creature. In an abstract style, shot from a side - on angle, with a hazy, colorful background. "
AttnGAN_normal_195.jpg,"unique epic pink space elf knight adventurer, long-shot, anime style",long-shot,,anime style,1.16308973,0.664967772,0.605043529,0.255005611,0,3,"A wooden ladder leans against a textured tree trunk amidst other trees. In an abstract - style, with a natural color palette and a slightly tilted shooting angle, giving a dreamy atmosphere. "
AttnGAN_normal_196.jpg,"the essence of the chemical element hydrogen, blurred detail, sci-fi style",blurred detail,,sci-fi style,0.8493261,0.49328618,0.629428475,0.446159964,1,3,"A distorted - looking figure with an oversized head and unusual body proportions is seated. In an abstract style, from a slightly angled view, with a muted, earthy color atmosphere and low - quality appearance. "
AttnGAN_normal_197.jpg,"storm troopers cosplaying the power rangers , hyper detail, realistic style",hyper detail,,realistic style,0.831522735,0.407349,0.514481837,0.512651652,0,2,"Blurry view of what seems to be mechanical or industrial - like objects with a mix of warm and cool tones. In a sci - fi style, from an angled, slightly overhead shot, with a hazy color atmosphere and low quality. "
AttnGAN_normal_198.jpg,"robots creating new robots in a factory line, soft lighting, abstract style",soft lighting,,abstract style,0.84859438,0.506466121,0.976132005,0.74858205,2,6,"Abstract - style depiction shows indistinct figures in white and gray, with hanging forms. A side - on shooting angle, muted color atmosphere, and blurry quality create an enigmatic scene. "
AttnGAN_normal_199.jpg,"full body portrait of cute girl wearing gown, HDR lighting, baroque style",HDR lighting,,baroque style,0.929924681,0.234741957,0.776684236,0.751598164,0,2,"Abstract - style depiction of figures with multiple heads and distorted forms against a green - hued background. Shot from a frontal angle with a hazy, color - blended atmosphere and low - resolution quality. "
AttnGAN_normal_200.jpg,"alien planet landscape made out of mushrooms, warm color, anime style",warm color,,anime style,1.101434458,0.185831094,0.934164013,0.680749254,1,2,"Two distorted, shadow - like figures with open mouths are seen against a yellow - orange background. In an abstract style, with a tilted shooting angle and a hazy, low - quality color atmosphere. "
AttnGAN_normal_201.jpg,"a gummy bear performing at woodstock concert, cold color, sci-fi style",cold color,,sci-fi style,0.672064484,0.409695534,0.798018582,0.978404505,0,2,"Abstractly distorted black forms against a vivid, rainbow - hued background. In an abstract style with a flat shooting angle, the colors create a dynamic and energetic atmosphere. "
AttnGAN_normal_202.jpg,"a biomechanical blue raspberry made of metal, top view, realistic style",top view,,realistic style,1.182958257,0.405681272,0.434681107,0.539991721,1,1,"A distorted, upside - down figure with large, eerie eyes and odd expressions. In an abstract style, shot from a low angle. Vivid, chaotic colors create a disorienting atmosphere. "
AttnGAN_normal_203.jpg,"a beautiful brutalist concrete forest temple, elevation view, abstract style",elevation view,,abstract style,1.168900836,0.799221234,0.810884549,0.697284312,2,4,"A figure in a yellow garment with red accents is surrounded by a riot of colors and abstract shapes. In an abstract style, with a frontal shooting angle and a vivid, energetic color - atmosphere. "
AttnGAN_normal_204.jpg,"2 friends partying and are facing the camera, close-up, baroque style",close-up,,baroque style,0.821435934,0.505238593,0.853679026,0.635369975,3,2,"A person in dark clothing sits near a window with a grid - like pattern. In an anime - style illustration, from a slightly angled view, the scene has a moody, monochromatic color atmosphere with soft edges. "
AttnGAN_normal_205.jpg,"the fate of all fools and divine intervention, long-shot, anime style",long-shot,,anime style,1.575270793,0.80446056,0.850496237,0.722034431,0,2,"Abstract - style depiction of green leaves and plant parts with a blend of purple and pink hues. Taken from a side - angled perspective, creating a dreamy, surreal color atmosphere with a slightly distorted quality. "
AttnGAN_normal_206.jpg,"robots creating new robots in a dirty factory, blurred detail, sci-fi style",blurred detail,,sci-fi style,0.835064117,0.510766205,1.251244608,1.016827963,0,4,"Abstract - style depiction of overlapping, curved forms in dark green with hints of red and yellow. Taken from a close - up angle, creating a soft, hazy color atmosphere with moderate quality. "
AttnGAN_normal_207.jpg,"painting of a man farmer at work in the field, hyper detail, realistic style",hyper detail,,realistic style,1.195774268,0.506574777,1.075675159,0.681951823,4,3,"A blurred forest scene with tall trees, greenery, and rocks. In an abstract - like style, taken from a front - on angle. Colors are muted, creating a soft, dreamy atmosphere. "
AttnGAN_normal_208.jpg,"french fastfood adventure pixar movie poster , soft lighting, abstract style",soft lighting,,abstract style,1.264773637,0.647718197,1.277151036,0.895612517,6,3,"A stylized, abstract - like robotic hand with visible text and markings. In a sci - fi style, shot from a slightly angled perspective. Colors are rich with red, brown, and yellow, creating a dynamic atmosphere. "
AttnGAN_normal_209.jpg,"an uprising of disneyland costumed characters, HDR lighting, baroque style",HDR lighting,,baroque style,0.995787421,0.597178698,0.552148905,0.672881932,1,2,"Metallic - like shapes with reflective surfaces are distorted. In a realistic style, taken from a close - up angle. Colors are a mix of silver, gold, and purple, with a high - quality, shiny atmosphere. "
AttnGAN_normal_210.jpg,"an astronaut meeting an alien lizard humanoid, warm color, anime style",warm color,,anime style,0.995940844,0.80868626,0.534118347,0.481055849,0,1,"A textured wall with peeling layers has several cloth - like objects with face - like shapes attached. In an abstract style, from a side shooting angle, with a muted, earthy color atmosphere and moderate quality. "
AttnGAN_normal_211.jpg,"a woman in a trench coat looking out a window, cold color, sci-fi style",cold color,,sci-fi style,0.807856712,0.398430572,0.60877307,0.677532635,4,1,"A dimly - lit room with a bed having patterned bedding. There's a headboard and a shelf against the wall. Realistic style, shot from an elevated angle, creating a muted color atmosphere with low quality. "
AttnGAN_normal_212.jpg,"a glass vase of pink and white dahlia flowers, top view, realistic style",top view,,realistic style,0.002134902,0.509602458,0.366280482,0.545963954,10,0,"Complete darkness with no discernible objects or features. Realistic - style black void. Appears to be a flat, neutral shooting angle. Color is uniformly black, low - quality as nothing is visible. "
AttnGAN_normal_213.jpg,"a biomechanical hibiscus flower made of metal, elevation view, abstract style",elevation view,,abstract style,0.995940844,0.617118913,0.534118347,0.693631902,0,3,"A textured tree trunk with greenish - brown hues and several knot - like protrusions. In an impressionistic style, shot from a slightly angled perspective, with a soft, natural color atmosphere. "
AttnGAN_normal_214.jpg,"render of rivendell dreamy beautiful landscape, close-up, baroque style",close-up,,baroque style,1.403283136,0.38536901,1.459434787,0.736882551,0,1,"Blurred interior scene with aircraft - like elements such as seats and windows. Abstract style with a mix of colors. Shot from a tilted angle, creating a chaotic color - filled atmosphere of low quality. "
AttnGAN_normal_215.jpg,"portrait with no signature of aggressive alien, long-shot, anime style",long-shot,,anime style,0.763754201,0.395295865,0.666005895,0.20003891,0,2,"Vivid, swirling abstract shapes in hues of pink, yellow, blue, and green. Abstract style with a close - up shooting angle, creating a dynamic and colorful, high - energy atmosphere. "
AttnGAN_normal_216.jpg,"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",blurred detail,,sci-fi style,0.803407893,0.580332752,0.799484444,0.581937452,0,3,"An abstract - style depiction of draped fabric in white and blue hues. The shooting angle is close - up, with a bold, colorful atmosphere and a textured, expressive quality. "
AttnGAN_normal_217.jpg,"a portrait photo of a beautiful female android, hyper detail, realistic style",hyper detail,,realistic style,1.191989061,0.54613083,0.552148905,0.63796808,0,0,"An abstract - style artwork shows a composition of curving shapes and textures in muted purples, whites, and browns. Shot at a close - up angle, it has a textured, artistic quality. "
AttnGAN_normal_218.jpg,"a masonic illuminati waiting room with a couch, soft lighting, abstract style",soft lighting,,abstract style,0.970807385,0.335987081,0.686697692,0.651149521,5,6,"A vibrant abstract scene with a large yellow - hued shape and smaller, patterned forms against a blue - purple background. Abstract style, angled view, rich and colorful with high - quality, artistic feel. "
AttnGAN_normal_219.jpg,"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",HDR lighting,,baroque style,0.829617037,0.725011979,0.863248694,0.592266671,0,2,"Abstract shapes in vibrant hues like pink, teal, and brown swirl and intersect. In an abstract style with a close - up shooting angle, it has a bold, high - contrast color atmosphere. "
AttnGAN_normal_220.jpg,"sparkling heart blue mana tree inside a marble, warm color, top view",warm color,top view,,0.920636016,0.605438816,0.775738154,0.739626014,1,5,"Abstract shapes in green, blue, red and white swirl and overlap. Style is abstract. Shot from a close - up angle. Colors create a vibrant, energetic atmosphere with high visual quality. "
AttnGAN_normal_221.jpg,"goose being zipped - up by man in orange shirt, warm color, elevation view",warm color,elevation view,,1.195774268,0.774368242,0.589762748,0.678976019,1,2,"A stylized face with red lips, black - shaded eyes, and a purple hat. In an abstract style, shot from a close - up angle, with a vivid, colorful atmosphere and slightly blurred quality. "
AttnGAN_normal_222.jpg,"interior of cosmic highway created by the gods, cold color, top view",cold color,top view,,0.970807385,1.059752382,0.653301426,0.533368493,0,3,"Abstract - style composition with a mosaic of vivid, blended colors like pinks, purples, and blues. Three textured, rocky - looking formations sit atop the colorful pattern. Shot from a flat, overhead angle. "
AttnGAN_normal_223.jpg,"small group of nomads staying at ancient ruins, cold color, elevation view",cold color,elevation view,,0.779719895,0.815564871,1.389857248,1.377402426,0,4,"A textured, earth - toned rock formation with smooth and rough surfaces. In a realistic style, shot from a low - angled perspective, creating a muted, natural color atmosphere with average quality. "
AttnGAN_normal_224.jpg,"lovers being pulled apart across space and time, warm color, close-up",warm color,close-up,,0.633569007,0.324871463,0.778970376,0.585130533,8,3,"A blurred view of a bird's large, yellow - hued beak and part of its head. In realistic style, taken from a close - up angle with a soft, muted color atmosphere and low - clarity quality. "
AttnGAN_normal_225.jpg,"atomic cloud fire explosion inside a snow globe, warm color, long-shot",warm color,long-shot,,0.339513003,0.356147267,0.924885591,0.342505206,0,3,"Blurred silhouette of a figure with a bright, warm - toned light source in the background. Realistic style, low - angle shooting, creating a soft and moody color atmosphere with average quality. "
AttnGAN_normal_226.jpg,"an anatomically correct cybertronic human heart, cold color, close-up",cold color,close-up,,1.403283136,0.496572645,1.471372759,0.372447159,0,4,"A colorful, abstract - like formation with flowing shapes in hues of blue, orange, and purple. The style is abstract, shot from a slightly angled perspective, with a vivid and dynamic color atmosphere. "
AttnGAN_normal_227.jpg,"a sketch drawing of a hamster in a fruit basket, cold color, long-shot",cold color,long-shot,,1.337589887,0.687628083,0.970486009,0.959774082,2,2,"Blurred view of objects including a white and black item and brown - toned ones. In a realistic style, shot from a close - up angle. Color atmosphere is muted, quality appears low due to blurriness. "
AttnGAN_normal_228.jpg,"a kitten with two little goat horns on his head, warm color, blurred detail",warm color,blurred detail,,0.649658335,0.644355135,0.678198368,0.493500032,2,0,"A fragmented - looking human leg in an anime - style image. Shot from a low angle. Colors are a mix of warm skin - tones and a greenish background, giving a somewhat surreal quality. "
AttnGAN_normal_229.jpg,"a heavily bloodied horrified pretty young woman, warm color, hyper detail",warm color,hyper detail,,0.799027902,0.852995712,0.696426448,0.582324168,0,0,"A distorted reflection of a building and trees in water, with an abstract style. Taken from a low - angle view, the colors are muted, creating a hazy, dream - like quality. "
AttnGAN_normal_230.jpg,"a fantast beauty detailed elf with mermaid tail, cold color, blurred detail",cold color,blurred detail,,1.248661629,0.484911092,0.702583315,0.312012508,0,0,"Lush green foliage with various shades creates a dense curtain - like view. In an impressionistic style, taken from a frontal angle, it has a natural, serene color atmosphere with a textured quality. "
AttnGAN_normal_231.jpg,"a dramatic photo of a lion made of cotton candy, cold color, hyper detail",cold color,hyper detail,,0.863588083,0.378085918,0.714775788,0.575998171,0,1,"Blurred view of various objects including what seem like dark - colored shoe - like shapes and red elements on a blue surface. Realistic style, low - angle shot, muted color atmosphere, poor image quality. "
AttnGAN_normal_232.jpg,"steampunk owl inside a glass jar buried in sand, warm color, soft lighting",warm color,soft lighting,,1.144024742,0.718163993,0.897902326,0.773252807,0,4,"Metallic components with reflective surfaces are set against a textured, dark - toned background. In a realistic style, shot from a close - up angle, the image has a muted, industrial color atmosphere with moderate quality. "
AttnGAN_normal_233.jpg,"a penguin slipping on a banana in the antarctic , warm color, HDR lighting",warm color,HDR lighting,,0.269225899,0.675057729,0.38908069,0.543379109,2,1,"A solid expanse of deep blue with a subtle lighter purple - blue glow at the bottom. In an abstract style, shot from a flat angle, creating a monochromatic, calm color atmosphere with soft quality. "
AttnGAN_normal_234.jpg,"a mechanical human arm sticking out of the earth, cold color, soft lighting",cold color,soft lighting,,1.075025374,0.622999339,0.755684059,0.706923496,0,1,"An inverted room with dark - toned furniture like sofas and a chair. Abstract style with a skewed shooting angle. Color atmosphere is murky, and quality appears grainy and distorted. "
AttnGAN_normal_235.jpg,"steampunk squid inside a glass jar buried in sand, cold color, HDR lighting",cold color,HDR lighting,,1.391763291,0.627773965,0.964999916,0.766696229,0,2,"Dense green leaves form a textured canopy with some blue sky peeking through. In an abstract - style, with a frontal shooting angle, colors are muted creating a serene atmosphere. "
AttnGAN_normal_236.jpg,"short - haired short butch tomboy blonde engineer, top view, close-up",top view,close-up,,0.935417685,0.194461074,0.361141351,0.5458685,0,3,"Blurred figures in dark - toned clothing are interspersed. In an abstract style with a tilted shooting angle, the color atmosphere is murky, and the overall quality is low - resolution and distorted. "
AttnGAN_normal_237.jpg,"portrait of terrified green ball gown young woman, top view, long-shot",top view,long-shot,,0.678279008,0.929294141,0.566059704,0.676281393,0,2,"Abstract shapes in earthy tones blend with light and shadow. Style is abstract. Taken from a close - up, angled view. Has a muted, somber color atmosphere with soft quality. "
AttnGAN_normal_238.jpg,"many bodies floating in an infinite lake of blood, elevation view, close-up",elevation view,close-up,,0.705005947,0.620384453,0.560082254,0.657624258,0,3,"Blurred metallic - looking surface with reflective spots and odd - shaped forms. In a realistic style, shot from a low angle. Colors are muted with a dark, shadowy atmosphere and low quality. "
AttnGAN_normal_239.jpg,"a small grassland nestled in the hollow of a tree, elevation view, long-shot",elevation view,long-shot,,0.937026638,0.999554152,0.874199281,1.011317107,0,3,"Dark - hued scene with tall, rectangular structures in a dimly - lit area. Realistic style. Shot from a low angle. Blue and brown tones create a somber, muted color atmosphere. "
AttnGAN_normal_240.jpg,"photoreal portrait of a futuristic intricate robot, top view, blurred detail",top view,blurred detail,,0.902526954,0.670569951,0.720129493,0.542598662,0,4,"A stylized close - up of a face with closed eyes, prominent nose, and red lips. In an abstract style, with a soft color palette and a slightly blurred quality, from a frontal shooting angle. "
